49,45,CPU:32,CPU:29,IO:44,CPU:39,IO:37,CPU:44,IO:37,IO:25,IO:28
50,33,CPU:49,IO:27,CPU:46,CPU:44,CPU:31,CPU:30,IO:46,CPU:31,IO:35
51,39,CPU:48,IO:29,CPU:27,IO:39,IO:39,IO:41,IO:46,IO:47,CPU:43
52,41,CPU:42,CPU:30,IO:28,CPU:25,CPU:41,IO:32,CPU:37,IO:31,CPU:40
53,34,CPU:29,IO:38,CPU:41,CPU:44,CPU:41,IO:34,IO:26,IO:41,IO:31
54,34,CPU:34,CPU:40,IO:34,IO:28,CPU:34,CPU:30,CPU:34,CPU:49,CPU:26
55,29,CPU:27,CPU:34,CPU:25,CPU:43,CPU:49,CPU:36,IO:42,IO:31,IO:27
56,37,CPU:44,CPU:30,IO:29,IO:45,IO:45,IO:30,IO:41,IO:37,CPU:36
57,46,CPU:25,CPU:26,IO:25,IO:44,CPU:39,IO:37,CPU:47,IO:33,CPU:42
58,41,CPU:48,CPU:30,IO:29,CPU:31,CPU:29,CPU:34,IO:29,CPU:36,CPU:45
59,43,CPU:35,CPU:35,CPU:26,CPU:25,CPU:27,IO:39,IO:40,CPU:47,IO:38
60,28,CPU:40,CPU:28,IO:30,IO:44,IO:43,IO:37,CPU:45,IO:42,IO:25
61,35,CPU:31,IO:31,CPU:43,CPU:32,IO:41,CPU:34,CPU:25,CPU:41,CPU:44
62,38,CPU:39,IO:26,IO:37,CPU:32,CPU:40,IO:43,CPU:49,CPU:29,CPU:39
63,46,CPU:47,CPU:38,CPU:33,CPU:27,CPU:33,IO:41,CPU:39,CPU:43,CPU:49
64,30,CPU:33,IO:29,IO:47,CPU:36,CPU:25,IO:38,CPU:49,IO:43,IO:36
65,33,CPU:25,IO:36,IO:39,CPU:48,IO:41,CPU:31,CPU:32,IO:27,IO:27
66,49,CPU:42,IO:38,CPU:41,IO:36,CPU:43,CPU:39,CPU:36,IO:26,CPU:28
67,36,CPU:44,IO:26,IO:25,CPU:43,CPU:29,IO:32,IO:31,CPU:35,IO:28
68,38,CPU:45,IO:46,IO:27,CPU:37,IO:28,IO:49,CPU:29,IO:41,IO:29
69,32,CPU:47,IO:47,CPU:35,IO:41,IO:29,CPU:44,IO:42,IO:41,IO:39
70,31,CPU:39,CPU:42,IO:36,CPU:25,CPU:25,IO:39,CPU:26,IO:47,CPU:46
71,35,CPU:40,CPU:36,CPU:48,CPU:46,CPU:28,IO:45,CPU:45,IO:32,CPU:25
72,49,CPU:40,IO:31,IO:34,CPU:39,IO:28,IO:48,CPU:41,IO:45,CPU:47
73,28,CPU:45,CPU:31,CPU:27,IO:48,CPU:34,IO:46,IO:26,IO:40,IO:38
74,48,CPU:28,IO:26,CPU:41,IO:30,CPU:38,CPU:49,CPU:37,IO:44,CPU:38
75,42,CPU:43,CPU:45,CPU:47,IO:46,IO:27,CPU:43,CPU:38,IO:26,IO:27
76,27,CPU:27,IO:42,CPU:27,CPU:35,IO:35,CPU:30,CPU:27,IO:28,IO:28
77,31,CPU:27,IO:47,CPU:33,IO:47,CPU:33,CPU:36,CPU:29,IO:37,IO:26
78,48,CPU:25,CPU:29,IO:46,IO:38,IO:41,IO:28,IO:27,IO:39,IO:44
79,30,CPU:29,IO:31,IO:35,CPU:42,CPU:36,CPU:48,IO:44,CPU:46,CPU:47
80,42,CPU:27,CPU:25,IO:39,IO:27,CPU:46,IO:29,IO:40,CPU:46,CPU:37
81,26,CPU:41,CPU:26,CPU:28,IO:37,CPU:45,CPU:25,IO:48,IO:42,IO:42
82,36,CPU:30,CPU:35,IO:45,CPU:30,CPU:48,IO:40,IO:42,IO:47,IO:37
83,45,CPU:41,CPU:29,CPU:35,CPU:45,CPU:25,CPU:40,CPU:27,IO:41,CPU:25
84,32,CPU:40,CPU:32,IO:46,IO:44,IO:42,CPU:35,IO:45,CPU:35,IO:30
85,42,CPU:32,IO:45,CPU:45,IO:32,CPU:37,IO:37,IO:46,CPU:37,IO:29
86,37,CPU:38,IO:29,CPU:36,IO:38,IO:40,IO:34,CPU:46,CPU:37,IO:28
87,26,CPU:36,CPU:30,IO:35,IO:36,CPU:34,IO:35,CPU:25,CPU:48,IO:34
88,32,CPU:38,CPU:37,CPU:41,CPU:29,IO:42,CPU:45,CPU:35,IO:28,CPU:28
89,43,CPU:31,CPU:38,CPU:42,CPU:29,IO:28,CPU:37,CPU:38,IO:46,CPU:36
90,26,CPU:39,CPU:44,IO:33,IO:28,CPU:32,CPU:35,IO:49,IO:25,CPU:41
91,33,CPU:43,CPU:34,CPU:27,IO:28,IO:31,CPU:36,IO:36,CPU:36,CPU:45
92,48,CPU:49,CPU:42,IO:31,CPU:26,CPU:33,IO:37,IO:28,CPU:31,IO:35
93,31,CPU:41,CPU:27,IO:44,IO:34,IO:49,CPU:40,CPU:26,IO:44,CPU:30
94,32,CPU:40,IO:48,CPU:26,CPU:40,IO:30,CPU:33,CPU:41,IO:44,CPU:35
95,34,CPU:46,CPU:40,CPU:37,IO:31,IO:36,CPU:38,IO:28,CPU:28,IO:46
96,39,CPU:33,IO:34,CPU:31,CPU:35,CPU:31,IO:42,IO:34,IO:36,CPU:30
97,27,CPU:42,IO:33,CPU:46,CPU:38,CPU:49,IO:31,CPU:48,IO:26,CPU:45
98,47,CPU:25,IO:46,CPU:41,IO:33,CPU:49,IO:43,IO:29,IO:46,CPU:32
99,32,CPU:30,CPU:41,IO:38,IO:31,IO:44,IO:48,CPU:40,CPU:27,IO:34
100,36,CPU:30,CPU:47,IO:49,CPU:34,IO:42,CPU:35,IO:36,IO:34,IO:25
101,44,CPU:30,CPU:30,CPU:28,IO:43,CPU:35,IO:29,IO:38,IO:33,CPU:46
102,49,CPU:35,CPU:26,CPU:39,IO:27,IO:35,CPU:38,CPU:40,IO:29,CPU:33
103,33,CPU:31,CPU:29,CPU:27,IO:26,CPU:39,CPU:44,IO:28,CPU:25,CPU:34
104,40,CPU:43,CPU:36,CPU:49,CPU:35,CPU:45,CPU:33,CPU:35,CPU:32,CPU:28
105,42,CPU:45,CPU:31,CPU:28,CPU:31,IO:27,IO:27,CPU:25,CPU:37,IO:38
106,32,CPU:47,IO:29,IO:41,IO:45,IO:27,CPU:42,IO:36,CPU:47,CPU:40
107,25,CPU:34,CPU:47,CPU:28,IO:28,IO:33,CPU:33,CPU:45,IO:42,CPU:27
108,32,CPU:38,IO:41,IO:40,CPU:26,IO:32,IO:29,IO:39,IO:39,CPU:29
109,31,CPU:35,IO:42,CPU:45,IO:31,CPU:33,IO:35,IO:45,CPU:25,IO:45
110,43,CPU:34,IO:41,CPU:30,CPU:42,IO:40,CPU:43,IO:38,CPU:42,CPU:40
111,37,CPU:39,CPU:25,IO:33,CPU:27,CPU:39,CPU:43,IO:49,IO:47,IO:26
112,35,CPU:40,IO:34,IO:37,CPU:32,IO:44,IO:34,CPU:27,CPU:45,IO:25
113,36,CPU:43,IO:34,IO:34,CPU:39,CPU:45,IO:35,IO:43,IO:32,CPU:45
114,41,CPU:27,CPU:45,IO:36,CPU:34,CPU:43,IO:34,CPU:47,CPU:48,CPU:27
115,35,CPU:26,CPU:39,CPU:49,CPU:36,CPU:37,IO:48,IO:43,IO:38,CPU:35
116,49,CPU:40,IO:29,IO:28,IO:33,CPU:46,CPU:25,IO:45,CPU:40,IO:30
117,43,CPU:27,IO:26,IO:32,CPU:49,CPU:35,CPU:44,IO:44,IO:26,IO:44
118,28,CPU:31,CPU:49,IO:49,IO:35,IO:34,IO:28,IO:26,IO:40,IO:27
119,39,CPU:47,CPU:41,CPU:48,IO:39,CPU:31,CPU:41,CPU:48,IO:38,CPU:40
120,26,CPU:44,CPU:46,CPU:27,CPU:41,CPU:30,IO:25,IO:47,IO:40,CPU:25
121,42,CPU:36,CPU:29,CPU:25,IO:40,CPU:32,CPU:39,CPU:26,IO:30,IO:26
122,39,CPU:43,IO:49,CPU:35,IO:37,IO:30,CPU:35,IO:41,CPU:46,IO:25
123,37,CPU:47,IO:37,CPU:38,IO:49,IO:46,IO:42,CPU:42,CPU:48,CPU:42
124,31,CPU:43,CPU:42,IO:42,CPU:38,CPU:41,IO:36,CPU:34,CPU:39,IO:41
125,37,CPU:27,IO:30,IO:33,IO:41,IO:27,IO:40,CPU:44,IO:44,IO:27
126,47,CPU:44,CPU:46,CPU:39,CPU:32,CPU:28,IO:39,CPU:47,IO:41,CPU:49
127,26,CPU:26,IO:43,IO:26,CPU:27,IO:42,IO:46,IO:33,IO:28,IO:48
128,36,CPU:41,IO:26,IO:41,IO:43,IO:49,IO:46,IO:35,CPU:41,IO:38
129,33,CPU:28,IO:28,IO:29,IO:38,IO:38,CPU:34,IO:32,CPU:26,CPU:44
130,29,CPU:25,CPU:27,IO:27,CPU:29,CPU:47,CPU:28,CPU:29,IO:30,IO:38
131,49,CPU:32,IO:40,CPU:35,IO:36,CPU:37,CPU:32,IO:39,CPU:39,CPU:42
132,36,CPU:30,CPU:46,CPU:37,IO:47,CPU:39,CPU:27,IO:39,CPU:42,CPU:47
133,44,CPU:38,IO:41,CPU:32,IO:40,CPU:29,CPU:37,IO:47,IO:48,IO:40
134,28,CPU:28,CPU:36,IO:32,IO:33,CPU:33,IO:39,IO:48,IO:33,IO:47
135,47,CPU:45,CPU:26,CPU:35,CPU:37,IO:49,IO:28,CPU:46,IO:46,IO:47
136,40,CPU:33,IO:37,IO:45,IO:33,IO:36,CPU:33,IO:40,CPU:45,CPU:48
137,39,CPU:26,IO:46,CPU:36,IO:49,IO:32,IO:47,IO:49,CPU:40,IO:36
138,32,CPU:35,CPU:29,CPU:46,IO:25,CPU:31,CPU:25,IO:39,IO:46,CPU:36
139,48,CPU:43,CPU:28,IO:43,CPU:39,CPU:49,IO:33,IO:33,IO:41,IO:40
140,45,CPU:34,IO:28,CPU:49,CPU:35,IO:41,CPU:34,CPU:48,IO:47,IO:49
141,28,CPU:28,IO:35,CPU:40,CPU:39,CPU:44,CPU:43,CPU:33,CPU:30,CPU:46
142,40,CPU:45,CPU:33,IO:34,IO:35,CPU:49,IO:43,IO:25,IO:47,IO:34
143,49,CPU:35,CPU:31,IO:43,IO:37,CPU:29,IO:49,CPU:46,IO:46,CPU:46
144,38,CPU:45,CPU:31,IO:41,CPU:36,IO:40,CPU:32,CPU:31,IO:42,CPU:40
145,38,CPU:33,CPU:42,IO:33,CPU:40,IO:31,IO:26,IO:43,IO:44,CPU:42
146,26,CPU:43,IO:41,IO:30,CPU:49,CPU:45,CPU:31,CPU:41,IO:31,CPU:48
147,43,CPU:46,CPU:49,IO:49,IO:27,IO:39,IO:35,IO:32,IO:27,IO:37
148,46,CPU:46,CPU:48,IO:42,IO:36,IO:41,CPU:25,CPU:39,CPU:44,CPU:37
149,39,CPU:27,IO:45,IO:43,CPU:37,CPU:48,CPU:44,CPU:26,CPU:27,CPU:36
150,36,CPU:44,CPU:36,IO:37,CPU:26,CPU:44,CPU:31,IO:44,CPU:35,IO:37
151,44,CPU:25,IO:43,IO:27,IO:25,CPU:42,CPU:25,IO:34,CPU:49,CPU:31
152,30,CPU:27,CPU:31,CPU:47,IO:40,CPU:48,IO:36,IO:48,IO:39,CPU:34
153,38,CPU:43,CPU:29,IO:48,CPU:44,IO:25,IO:43,CPU:25,CPU:25,CPU:35
154,33,CPU:37,IO:25,IO:47,IO:39,CPU:44,CPU:34,CPU:34,CPU:43,CPU:39
155,49,CPU:25,CPU:29,IO:38,CPU:43,IO:41,IO:48,IO:37,IO:27,CPU:45
156,41,CPU:38,IO:34,IO:33,IO:37,IO:34,IO:35,IO:33,IO:48,CPU:29
157,31,CPU:29,IO:29,IO:31,CPU:25,IO:28,IO:41,IO:34,CPU:31,CPU:47
158,45,CPU:39,IO:45,CPU:36,IO:44,CPU:34,CPU:36,CPU:25,CPU:39,IO:26
159,31,CPU:37,IO:36,CPU:37,IO:43,IO:48,IO:29,CPU:34,CPU:42,CPU:35
160,41,CPU:35,IO:27,CPU:27,CPU:42,IO:32,IO:44,CPU:26,CPU:27,CPU:39
161,30,CPU:34,CPU:25,CPU:39,IO:25,CPU:25,CPU:41,CPU:41,IO:25,IO:36
162,30,CPU:29,CPU:39,CPU:39,IO:32,IO:47,IO:41,IO:28,CPU:41,CPU:43
163,28,CPU:40,CPU:31,CPU:30,CPU:26,IO:33,CPU:28,IO:29,CPU:26,IO:45
164,33,CPU:41,IO:42,CPU:47,IO:46,CPU:35,CPU:48,CPU:38,CPU:29,IO:32
165,31,CPU:48,IO:25,IO:33,IO:29,CPU:44,CPU:39,IO:40,CPU:38,CPU:44
166,43,CPU:36,CPU:31,IO:36,IO:40,IO:41,CPU:38,IO:41,CPU:45,IO:49
167,49,CPU:32,CPU:41,IO:32,IO:47,IO:42,IO:43,IO:43,CPU:34,CPU:36
168,29,CPU:49,CPU:34,CPU:47,IO:32,CPU:43,IO:34,CPU:41,IO:31,IO:25
169,41,CPU:27,IO:45,IO:43,IO:30,IO:49,IO:33,CPU:39,CPU:45,IO:45
170,41,CPU:39,CPU:30,CPU:35,CPU:48,CPU:34,CPU:30,IO:36,CPU:30,IO:33
171,43,CPU:33,CPU:40,IO:46,CPU:40,CPU:44,CPU:30,CPU:36,CPU:25,IO:49
172,44,CPU:36,CPU:32,IO:41,IO:32,IO:37,CPU:36,CPU:26,IO:46,CPU:32
173,36,CPU:25,IO:34,CPU:35,CPU:35,IO:46,CPU:48,CPU:46,IO:29,CPU:31
174,32,CPU:36,IO:42,IO:34,CPU:41,IO:47,IO:34,CPU:32,CPU:43,IO:39
175,27,CPU:34,CPU:40,CPU:31,CPU:44,CPU:46,CPU:31,IO:49,IO:40,IO:40
176,39,CPU:43,CPU:37,CPU:34,IO:29,IO:28,CPU:47,IO:36,CPU:32,CPU:27
177,45,CPU:42,CPU:36,IO:29,CPU:30,CPU:31,CPU:39,IO:44,IO:44,CPU:46
178,37,CPU:39,CPU:26,IO:25,CPU:25,CPU:29,CPU:46,IO:32,IO:37,IO:46
179,34,CPU:27,CPU:47,CPU:27,CPU:40,IO:30,CPU:42,CPU:44,CPU:35,IO:37
180,25,CPU:43,CPU:30,CPU:38,IO:27,IO:36,CPU:49,IO:31,IO:47,CPU:25
181,42,CPU:40,CPU:48,CPU:26,CPU:30,IO:39,CPU:37,IO:38,IO:34,CPU:25
182,46,CPU:29,CPU:40,CPU:27,CPU:39,CPU:48,IO:27,IO:31,CPU:31,IO:29
183,28,CPU:26,IO:48,CPU:45,IO:32,CPU:35,IO:43,CPU:32,IO:48,CPU:29
184,49,CPU:26,IO:32,IO:36,IO:29,IO:38,IO:43,CPU:32,IO:33,CPU:35
185,33,CPU:48,CPU:31,IO:43,CPU:44,IO:39,IO:30,CPU:44,CPU:30,CPU:41
186,38,CPU:45,CPU:31,CPU:46,CPU:33,CPU:32,CPU:40,IO:27,CPU:33,IO:27
187,26,CPU:42,CPU:47,CPU:25,IO:28,IO:36,CPU:27,IO:47,IO:28,IO:36
188,28,CPU:26,IO:31,CPU:34,CPU:42,CPU:26,IO:35,CPU:49,CPU:28,CPU:39
189,33,CPU:41,IO:31,CPU:26,CPU:42,CPU:33,IO:35,IO:44,CPU:39,CPU:38
190,34,CPU:45,IO:49,IO:39,IO:43,CPU:31,CPU:32,IO:35,IO:34,IO:28
191,47,CPU:46,IO:42,CPU:34,CPU:49,IO:25,CPU:47,CPU:39,IO:39,IO:32
192,49,CPU:33,CPU:49,IO:43,IO:47,CPU:45,CPU:34,IO:31,IO:28,IO:32
193,48,CPU:42,IO:31,IO:40,IO:39,CPU:39,CPU:41,IO:33,IO:36,CPU:36
194,27,CPU:47,CPU:47,CPU:29,IO:36,IO:37,CPU:29,IO:25,IO:36,IO:26
195,38,CPU:43,IO:36,CPU:28,CPU:25,IO:44,CPU:26,IO:30,IO:37,CPU:45
196,28,CPU:26,IO:39,CPU:30,CPU:28,CPU:27,IO:27,IO:26,IO:40,IO:42
197,44,CPU:40,IO:26,CPU:27,CPU:29,CPU:37,IO:27,CPU:37,IO:26,CPU:40
198,36,CPU:49,CPU:36,CPU:29,IO:33,CPU:41,IO:31,CPU:27,CPU:28,IO:35
199,31,CPU:26,IO:36,CPU:27,CPU:37,CPU:28,IO:28,CPU:42,IO:26,CPU:48
200,31,CPU:33,CPU:33,CPU:27,IO:44,CPU:47,CPU:42,IO:30,IO:38,IO:31
201,25,CPU:49,IO:33,CPU:48,IO:43,IO:31,IO:31,IO:33,IO:33,IO:33
202,31,CPU:47,IO:37,IO:33,IO:28,CPU:41,CPU:37,CPU:39,IO:36,CPU:29
203,27,CPU:48,IO:30,IO:35,CPU:35,CPU:47,CPU:44,IO:37,CPU:36,CPU:47
204,34,CPU:38,CPU:37,CPU:30,IO:29,CPU:27,IO:48,CPU:26,CPU:44,CPU:49
205,34,CPU:25,CPU:36,CPU:32,CPU:25,IO:39,IO:45,CPU:46,CPU:49,CPU:37
206,47,CPU:40,IO:43,IO:33,IO:34,CPU:33,IO:33,CPU:48,CPU:33,CPU:31
207,38,CPU:48,IO:48,CPU:34,CPU:49,CPU:41,IO:27,IO:34,IO:45,IO:40
208,36,CPU:41,CPU:26,CPU:40,IO:43,CPU:35,CPU:49,IO:46,IO:26,CPU:29
209,49,CPU:49,CPU:28,CPU:42,CPU:33,CPU:34,IO:28,CPU:40,CPU:40,IO:35
210,46,CPU:36,CPU:47,CPU:41,IO:26,IO:31,CPU:26,CPU:39,IO:44,IO:47
211,35,CPU:32,CPU:42,IO:27,CPU:35,CPU:32,CPU:37,IO:48,IO:33,CPU:49
212,42,CPU:26,IO:38,CPU:30,IO:45,CPU:36,CPU:27,CPU:39,IO:29,CPU:39
213,26,CPU:29,CPU:34,IO:41,IO:40,IO:32,CPU:27,CPU:48,CPU:48,CPU:44
214,49,CPU:46,CPU:29,IO:29,IO:42,CPU:47,CPU:36,IO:42,IO:33,CPU:49
215,37,CPU:32,CPU:30,IO:38,CPU:38,CPU:29,CPU:29,IO:32,CPU:48,CPU:34
216,36,CPU:47,CPU:32,IO:27,CPU:43,IO:38,IO:41,CPU:44,IO:35,CPU:45
217,37,CPU:44,IO:39,IO:31,IO:41,CPU:28,CPU:44,IO:45,IO:34,IO:35
218,40,CPU:30,IO:30,IO:29,IO:42,CPU:44,IO:38,IO:31,IO:41,CPU:35
219,35,CPU:46,IO:27,IO:47,IO:29,IO:44,IO:43,CPU:49,IO:30,IO:30
220,25,CPU:32,IO:44,IO:31,CPU:49,IO:44,IO:48,IO:33,CPU:26,IO:25
221,36,CPU:38,IO:47,CPU:42,IO:29,CPU:31,IO:45,IO:32,CPU:41,IO:29
222,38,CPU:41,CPU:42,IO:39,CPU:48,IO:39,IO:30,CPU:27,CPU:46,IO:32
223,39,CPU:28,IO:29,CPU:35,CPU:25,CPU:25,CPU:32,IO:30,IO:29,IO:32
224,44,CPU:43,IO:25,IO:38,CPU:27,CPU:48,IO:37,IO:45,IO:28,CPU:36
225,33,CPU:34,IO:45,IO:45,CPU:25,IO:32,CPU:42,IO:30,IO:42,CPU:25
226,39,CPU:38,CPU:32,CPU:25,CPU:29,CPU:46,CPU:32,IO:34,CPU:30,IO:28
227,44,CPU:48,CPU:47,IO:45,IO:45,CPU:39,CPU:41,IO:27,IO:37,IO:38
228,29,CPU:26,CPU:37,IO:35,IO:34,IO:38,IO:41,IO:32,CPU:35,IO:28
229,46,CPU:42,IO:37,IO:30,IO:39,IO:37,IO:26,IO:30,IO:40,CPU:44
230,44,CPU:31,CPU:43,CPU:35,CPU:29,CPU:34,CPU:28,CPU:38,CPU:40,IO:46
231,45,CPU:41,CPU:28,IO:26,IO:29,CPU:43,IO:33,IO:48,CPU:39,IO:41
232,45,CPU:28,CPU:32,CPU:35,IO:39,IO:40,CPU:34,IO:48,IO:49,IO:34
233,32,CPU:41,IO:31,CPU:26,IO:31,CPU:48,IO:27,IO:42,IO:38,IO:37
234,34,CPU:37,CPU:26,CPU:47,IO:25,IO:27,IO:26,IO:46,CPU:46,CPU:49
235,47,CPU:38,CPU:35,CPU:30,CPU:25,CPU:35,IO:37,IO:33,CPU:26,IO:32
236,29,CPU:30,CPU:45,IO:27,CPU:47,CPU:28,CPU:42,IO:26,CPU:47,IO:31
237,37,CPU:49,CPU:48,IO:29,IO:26,CPU:36,IO:37,IO:41,CPU:46,IO:26
238,38,CPU:26,IO:47,CPU:36,IO:26,IO:32,CPU:41,CPU:40,IO:46,IO:41
239,27,CPU:30,CPU:32,IO:42,IO:40,CPU:47,CPU:39,CPU:27,CPU:33,CPU:39
240,37,CPU:39,IO:43,CPU:44,CPU:39,IO:40,CPU:48,IO:26,CPU:40,IO:35
241,42,CPU:30,CPU:26,CPU:43,CPU:48,IO:30,IO:34,CPU:43,CPU:28,CPU:49
242,25,CPU:33,CPU:39,IO:34,CPU:30,CPU:33,CPU:28,CPU:46,CPU:25,IO:28
243,36,CPU:36,CPU:47,IO:29,IO:29,IO:30,CPU:42,IO:41,IO:27,IO:35
244,32,CPU:28,CPU:43,IO:47,IO:44,IO:42,IO:49,CPU:30,CPU:28,IO:47
245,37,CPU:28,IO:48,IO:42,IO:47,IO:38,IO:35,CPU:34,CPU:48,IO:37
246,44,CPU:43,CPU:40,CPU:46,CPU:30,CPU:44,CPU:28,IO:39,CPU:46,IO:36
247,41,CPU:34,IO:41,CPU:26,CPU:25,CPU:34,CPU:33,IO:27,IO:39,CPU:47
248,34,CPU:47,IO:47,IO:35,CPU:46,IO:43,IO:26,CPU:38,IO:45,CPU:33
249,49,CPU:27,IO:35,IO:34,IO:48,IO:27,CPU:26,IO:25,CPU:28,CPU:43
250,42,CPU:44,IO:28,CPU:30,CPU:32,CPU:26,IO:44,IO:46,IO:28,IO:31
251,30,CPU:48,CPU:34,CPU:40,CPU:28,IO:41,CPU:47,IO:32,CPU:26,CPU:37
252,39,CPU:46,IO:36,CPU:31,CPU:42,IO:27,IO:30,CPU:36,CPU:49,IO:37
253,35,CPU:33,IO:29,IO:32,CPU:41,CPU:29,CPU:41,IO:37,IO:33,IO:44
254,39,CPU:43,IO:26,CPU:37,IO:34,IO:39,CPU:41,CPU:46,CPU:38,IO:44
255,47,CPU:34,CPU:34,CPU:36,CPU:27,CPU:32,CPU:25,CPU:46,IO:40,CPU:28
256,41,CPU:33,CPU:27,IO:31,IO:46,CPU:38,IO:33,CPU:28,IO:49,CPU:29
257,38,CPU:30,IO:35,IO:49,CPU:33,IO:38,CPU:40,IO:46,CPU:31,IO:32
258,38,CPU:45,IO:49,IO:30,CPU:38,CPU:27,CPU:31,CPU:36,CPU:42,CPU:30
259,36,CPU:31,CPU:30,CPU:29,CPU:29,IO:39,IO:45,IO:25,CPU:39,CPU:40
